Language,id,author_id,created_at,text,Country,Continent,Latitude,Longitude
English,1372180092089208842,1303865466688081920,2021-03-17T13:36:42.000Z,#photo #outdoors #natural #view #explore #discover #canon #greatoutdoors #tonywisemanphotography #tonywiseman #paradise #wildlife #park #paradisewildlifepark #animal #animals #broxbourne #hertfordshire #england #sampson #dinosaur #dinosaurs #worldofdinosaurs #entrance\n\n18-06-19 https://t.co/lXKQ0tBiaW,England,Europe,52.84709,-2.29813
English,1372178183789903880,1324652244,2021-03-17T13:29:07.000Z,Beautiful spring day 😊\n🏴󠁧󠁢󠁳󠁣󠁴󠁿\n#Spring #Swan #MuteSwan #Birds #Nature #Wildlife #HobbyPhotography #NaturePhotography https://t.co/NcESQJYk1g,Scotland,Europe,55.91087,-4.42515
English,1372175678150483972,22482435,2021-03-17T13:19:10.000Z,"Congratulations to the Thai Government which seized more assets from this wildlife trader, known not just for rhino poaching but also for trading in tiger parts. Three million baht works out to around £70,000 /US$97,000. Photograph: Handout\n\nhttps://t.co/SILKLXLeaB https://t.co/wT508kTthZ",England,Europe,51.19285,-0.56357
English,1372172455465336836,833610596,2021-03-17T13:06:21.000Z,When you are out and about fitting in some body magic and most needed me time and you spot this wonderful bird with their mate. #elmdonpark #birds #wildlife #bodymagic⭐️ #yardleyslimmingworldwithamy @ Hay Mills CC https://t.co/DQ1KyMia6n,England,Europe,52.46124,-1.82404
English,1372172317497905153,75263929,2021-03-17T13:05:48.000Z,Just posted a photo @ Kedarnath Wildlife Sanctuary https://t.co/MJkWhTl76t,India,Asia,30.75000,79.60000
English,1372170562215190532,1110762818243084291,2021-03-17T12:58:50.000Z,🐾 Under the Nature 🌳🌿\n\n#AniketPatel_Photography  #Aniket_Wildlife #natureinfocus #EarthCapture #naturephotography #natureseekers\n#naturephotographer #beautyofnature🍃 #greentrees #lookup #kidinyou #underatree #natureconnections #connectedwithnature #beakidagain #bekids https://t.co/87QDrxyqMW,India,Asia,22.41471,71.29137
English,1372169731931832332,253710634,2021-03-17T12:55:32.000Z,@AnnaCafolla Me too!! And look at me now. Now I am a troll living under a Big Mountain and spend my evenings and weekends listening to wildlife and drinking cans on a pier. I am a better person for it tbh,Ireland,Europe,53.90925,-9.42034
English,1372166546756341760,2364760299,2021-03-17T12:42:53.000Z,🍀🌈\n\n#StPatricksDay #GoGreen \n#ny1pic #silive #wildlife #luckoftheirish #Luckyday\nGo green for the day!\nHappy St. Patrick's Day 🌈 https://t.co/DFGvHmHRpu,United States,North America,40.57238,-74.15395
English,1372166318028390403,1055529451,2021-03-17T12:41:58.000Z,@SillyPigsPlay @wextweets I was fuming! Mostly about how the site was going to be changed so much that it's probably not such a good wildlife habitat now ☹️ Also you can't just wander around the lakes now!,England,Europe,51.31652,-0.54884
English,1372161758849331202,32860816,2021-03-17T12:23:51.000Z,🌿🦁🌿\n\n#Tanzania #Serengeti #NationalPark #serengetinationalpark #Serengueti #ParqueNacionalSerengueti #Lion #Leon #Lleo #Simba #BigFive #Africa #Seronera #WildLife #Safari #Animal #WildAnimals #AsanteSana 🌾 https://t.co/Lr2of7memp,Tanzania,Africa,-2.35706,34.70862
English,1372161660178329600,34292370,2021-03-17T12:23:27.000Z,#drinkcoconut #crazyinthecoconut #maldives-wildlife #diveindianocean #worldwildlifefund #cambridgeinstituteforsustainabilityleadership @ Hudhuranfushi https://t.co/9HTqw8t2K0,Maldives,Asia,4.34948,73.61833
English,1372152685126897666,1303865466688081920,2021-03-17T11:47:48.000Z,https://t.co/PKkG6QqZ2z\n\n#zsl #zoo #whipsnade #safari #park #dunstable #bedfordshire #england #wikipedia #tonywisemanphotography #tonywiseman #photo #outdoors #natural #naturephotography #fujifilm #wildlife #sign #welcome #penguin\n\n24-05-16 https://t.co/Xel383P5oF,England,Europe,52.84709,-2.29813
English,1372146836836818945,3352894871,2021-03-17T11:24:33.000Z,Just posted a photo @ Jallo Wildlife &amp; Safari Park Lahore https://t.co/P3rrAzwcEs,Pakistan,Asia,31.54970,74.34360
English,1372145428586717186,869404021,2021-03-17T11:18:58.000Z,On behalf of many (including the turtles) THANK YOU TC team for your hood work and hearts. #wildlifephotography #lookdonttouch #animalconservation #wildlife https://t.co/TnPNSe9Gv7,Canada,North America,43.62931,-79.27257
English,1372145369119854597,1366852571428777986,2021-03-17T11:18:43.000Z,You looking at me! . . . \n\n#canon #rf800mm #bird #bluetit #blue #white #yellow #green #black #birdsofinstagram #photooftheday #happy #photography #miltonkeynes #mk #theparkstrust #scenesfrommk #wildlife #wildlifephotography #birdlife @scenesfrommk @theparkstrust @canonuk https://t.co/QEN5woYCJf,England,Europe,52.03357,-0.76406
English,1372143833081860098,337994904,2021-03-17T11:12:37.000Z,"""Sometimes, no matter how hard you try to forget, the heart has its reasons to remember"" #greategret #anhinga #birdwatching #bird #wildlife #swfl #lovefl #NaturePhotography #nature #naturelovers #venicefl @VeniceFla https://t.co/UTGRNLxKDG",United States,North America,26.71138,-81.85075
English,1372141439346429954,1177590899733422081,2021-03-17T11:03:06.000Z,Einfach nur süß die kleinen 🤗 aber Mama wurde ungeduldig..... also musste ich rennen 😬😂\n\n_______\n#frischlinge #schweinchen #wildschweine #berlin #köpenick #nature #naturephotography #wildlife #teufelssee #Mittwoch https://t.co/Fa37QxB8Ja,Germany,Europe,52.44132,13.61308
English,1372140820229455874,1078227697296388096,2021-03-17T11:00:39.000Z,SIU to investigate contracting works for fencing at wildlife resort https://t.co/6q7Ntk39l9 via @thesanews,South Africa,Africa,-23.91623,29.47700
English,1372140447733317635,45458051,2021-03-17T10:59:10.000Z,"@Rosewood_Farm @PaulDolman3 @lagopusscoticus @louis_phipps The issue is proven by science, problem is evidence to convict individuals responsible in vast open spaces with few witnesses &amp; when the burden of proof is (rightly) so high. Therefore DGS needs to be licensed. Also life bans from holding shotgun certs for any wildlife crime.",England,Europe,50.99751,-3.92712
English,1372140079511142400,241296739,2021-03-17T10:57:42.000Z,Bernat Pescaire - Parc Natural del Delta del Llobregat \n\n@parcagraribaix @TurismeBaixLlob @portadeldelta @SEO_BirdLife #travelphotography #birdsofinstagram #birdwatching #bestbirdshots #birdlovers #birdlife #birdphotography #wildlife  #picoftheday #FotoDelDia https://t.co/l3m5AULbZK,Spain,Europe,41.30797,2.11768
English,1372137759561908226,234526084,2021-03-17T10:48:29.000Z,Winter trees No.36 #sketchbook #sketch #drawing #draw #doodle #ink #lineart #walk #artoftheday #art #artwork #artist #illustration #tree #nature #wildlife #stilllife #winter #winterwalk #treeoftheday https://t.co/XNtaBmjTGC,England,Europe,51.37115,0.58245
English,1372134864430972938,1223478676249022464,2021-03-17T10:36:59.000Z,#wildlife #wildlifephotography #wildlifeplanet #wildlifeonearth #natgeowild #natgeo #natgeotravel #conservation #photooftheday #photojournalism #photography #Africa #Kenya #travel  #traveldeeper #travelgram #explore #exploretocreate #freelance #photographer #maasaimara,Kenya,Africa,-1.27486,36.86362
English,1372132024857858050,1357442612643450882,2021-03-17T10:25:42.000Z,Lion king in progress. #animalart #art #acrylicpainting #wildlifephotography #wildlife https://t.co/ECyHVgKJSn,England,Europe,51.59133,-2.10103
English,1372127720923041797,3257105485,2021-03-17T10:08:36.000Z,#tigers #tiger #wildlife #animals #bigcats #wildlifephotography #nature #tigerking #animal #wild #photography #cats #art #bigcat #mlb #tigertattoo #love #tigercub #baseball #india #detroit #tigerstripes #bigcatsofinstagram #zoo #bengaltiger #clemson #naturephotography #bhfyp https://t.co/k29T8ME43D,India,Asia,21.20429,79.04835
English,1372124135934017546,1970945972,2021-03-17T09:54:21.000Z,Quack #wildlifephotography #wildlife https://t.co/jeqRqJbppU,Germany,Europe,53.12000,8.73610
English,1372123538891571202,30644410,2021-03-17T09:51:59.000Z,@XR_Moreland @LilyDAmbrosioMP The most impact that could be made would be to stop immediately all logging of native forests - they are so important for carbon sequestration and biodiversity. Makes strong economic sense too with development of camping spots for forest and wildlife tourism,Australia,Australia,-37.97257,145.05314
English,1372122603276574720,73589669,2021-03-17T09:48:16.000Z,Spotted Owlet (Athene brama) #Wildlife #Photography #IndianWildlife #natureshot #NaturePhotography #bbcwildlife #bbcearth #natgeo #natgeowild #planetearth #animalplanet #shutterbugsIndia #NikonIndia #NikonGear #IndiAves https://t.co/lPwGOgbBVu,India,Asia,25.72244,86.58985
English,1372117222999621633,543278890,2021-03-17T09:26:53.000Z,You’ve got an outside light?!?! Am I bothered?... naaah! \n.\n#nightvisitor #stag #gardenpests #wildlife #wildlifewatching #skye #isleofskye #guesthouse #bedandbreakfast #scotland #scottishwildlife #nightvision #hillstonelodge #colbost https://t.co/NqZEbxPS9g,Scotland,Europe,57.73945,-4.20044
English,1372116338903289856,885056399767724034,2021-03-17T09:23:22.000Z,@LBRuT_Help garbed wired sticking out on grass @BenGoldsmith @ChrisGPackham dangerous to animals and wildlife in Grove Gardens TW11 #whocares,England,Europe,51.44051,-0.30700
English,1372109252471455746,23226785,2021-03-17T08:55:13.000Z,Stumbled across a Starling. Bird of the Morning. #Wildlife Love in #Worthing ❤️ @Natures_Voice https://t.co/Q5EBJIb5mt,England,Europe,50.83134,-0.39004
English,1372108505952489473,3438974139,2021-03-17T08:52:15.000Z,Come to our Waterhole Lodge part of our New Friends &amp; Family collection for #wildlifeholidays #safari #wildlifehides\n\nPrices from £1449 per person for 7 days including meals and game drives ♥ \n\nBreath taken moments with NO Crowds just Your group ❤️ \n\nhttps://t.co/Hzyj7y9D8A  ♥ https://t.co/dfVJd7IzUQ,England,Europe,50.97762,-1.44437
English,1372108191253766146,872456252328075264,2021-03-17T08:50:59.000Z,Often its better to be off humans...\n🌍Gatala Wildlife Sanctuary https://t.co/bG2BMwgVz2,India,Asia,20.26679,75.13214
English,1372108094268932099,825075777502846977,2021-03-17T08:50:36.000Z,Come to our Waterhole Lodge part of our New Friends &amp; Family collection for #wildlifeholidays #safari #wildlifehides\n\nPrices from £1449 per person for 7 days including meals and game drives ♥ \n\nBreath taken moments with NO Crowds just Your group ❤️ \n\nhttps://t.co/h8Hk8PAMNc  ♥ https://t.co/7H73JPFVai,England,Europe,50.97762,-1.44437
English,1372107968083226627,1142764502485651456,2021-03-17T08:50:06.000Z,@manraj__vohra No it is near Wildlife Institute,India,Asia,30.32067,78.00876
English,1372102634513920004,61797372,2021-03-17T08:28:55.000Z,This is Australian wildlife kangaroos around houses https://t.co/7YJ2ZwyQfW,Australia,Australia,-24.41217,120.96152
English,1372100163385315328,1345115700684271622,2021-03-17T08:19:05.000Z,"The smile when you both see them, right there..😊😊\n\nBook your wildlife safari with us today \nhttps://t.co/TiH66BdoR3\ninfo@marvelgorilla.com \n\nA phenomenal experience.. https://t.co/CMP8K8B0DE",Uganda,Africa,0.28927,32.56916
English,1372098731189936128,801720134612226048,2021-03-17T08:13:24.000Z,#photography #fotografie #hobby #animallovers #animals #deer #guineapigs #reh #meerschweinchen #june2020 #review #rückblick #activity #unternehmung #roadtrip #ausflug #wildparkpoing #wildlife #nature https://t.co/KYO1iQWnFq,Germany,Europe,48.20797,11.34393
English,1372098701087408131,801720134612226048,2021-03-17T08:13:17.000Z,#photography #fotografie #hobby #animallovers #animals #deer #guineapigs #reh #meerschweinchen #june2020 #review #rückblick #activity #unternehmung #roadtrip #ausflug #wildparkpoing #wildlife #nature https://t.co/HcpvfeEWQd,Germany,Europe,48.20797,11.34393
English,1372098690752651266,801720134612226048,2021-03-17T08:13:14.000Z,#photography #fotografie #hobby #animallovers #animals #deer #guineapigs #reh #meerschweinchen #june2020 #review #rückblick #activity #unternehmung #roadtrip #ausflug #wildparkpoing #wildlife #nature https://t.co/W0y7GaHXA8,Germany,Europe,48.20797,11.34393
English,1372097391319465984,1283361656379236353,2021-03-17T08:08:05.000Z,For me TG it’s the oasis of delight in the wildlife @Astrid_Tontson and the birds at Claire’s pond @Lampsie1 best part of the day.. with a cuppa of course ☕️ 🤗 https://t.co/LECWQAurqi,England,Europe,53.18691,-2.43988
English,1372095739917004801,2929030242,2021-03-17T08:01:31.000Z,සිතන්නට යමක් 😔☝️\nගහා කොළ වනසන එකට එරෙහි වෙන්න පක්ශ පාට  කියන කාණ්නාඩි ගලවලා 🙏\n\nIntervene quickly for this \n\n#savewildlife @wildlifedirect @World_Wildlife @nature_org @otaradel @EmbarkLK @otaradel #SriLanka @UNESCO @UNEP @UNEP_AsiaPac https://t.co/GCFC4VUzN6,Sri Lanka,Asia,7.87866,80.76465
English,1372095016177401856,1234537451722547200,2021-03-17T07:58:38.000Z,"I would love to see more of this thinking around urban spaces and women’s safety. I know there are reasons for keeping some spaces unlit, protecting nocturnal wildlife, and men’s behaviour needs to change. But I long for this kind of progress\n\nhttps://t.co/RANOOcwnUD",England,Europe,51.46034,-0.11541
English,1372094402424889346,24214125,2021-03-17T07:56:12.000Z,Wildlife / urban photographers of London. Fancy sharing a few of your snaps (or tips) on the new #London #NationalParkCity #Wiki. Tag a friend. 🏷 🙏 \n\n@Astrid_Tontson @NHM_WPY,England,Europe,51.41088,-0.18929
English,1372093722960265217,1371968694,2021-03-17T07:53:30.000Z,"Everyday Yorkshire wildlife @ Thornton, West Yorkshire https://t.co/oI1vEwyQe6",England,Europe,53.78980,-1.85040
English,1372092632999071746,804588769542279168,2021-03-17T07:49:10.000Z,Love going on our walk as we see different wildlife #MentalHealthMatters #gettingfit\n@PaulONeill29 @DyfanWynEvans97 @peters1974_lisa @TJA_evonet @CrookEsther @Mary39643256 @DeborahMcNamara @shaz_babes1 @hannahbevan56 @crazycazdc1967 https://t.co/a1g79tuaFT,Wales,Europe,53.27217,-3.23228
English,1372090050347888640,1203090051120263169,2021-03-17T07:38:54.000Z,"Aircraft with unknown registration, ICAO ~298FB4 is circling over Northridge, Los Angeles at 1125 feet, speed 136 MPH, 0.23 miles from Biodynamic Farm and wildlife garden https://t.co/FmoVuf5QjE https://t.co/544C1rgVSY",United States,North America,34.24690,-118.51014
English,1372088469896359941,26201787,2021-03-17T07:32:38.000Z,Anyone know what this chap is? #Tasmania #wildlife https://t.co/DCcTRu7xt6,Australia,Australia,-41.47209,146.15880
English,1372084704275468289,1359504948,2021-03-17T07:17:40.000Z,"@SudhaRamenIFS Making children and adults understand the importance of Wildlife, Animals and how we share the planet",United Arab Emirates,Asia,25.26153,55.31957
English,1372076859517759489,774145904353828864,2021-03-17T06:46:29.000Z,Fox cub season is here!! 🥺🦊 It’s already getting busy @SWWR with their first orphans of the season in! Very proud to be ambassador for such an amazing place! If you can show them any support they would be forever grateful! Spring is always so busy for them! ❤️\n\n#wildlife \n#fox https://t.co/uKlehRBZGo,England,Europe,50.41557,-5.07599
